,date_time,ghi,dni,dhi,ins,ghi_pred,ins_filled,ghi_pred_6hour,ghi_pred_1day,ghi_pred_3hour,ghi_pred_3hour_1
129,2016-01-06 11:00:00,,,,481.914,,481.914,,,,
130,2016-01-06 11:30:00,,,,524.258,,524.258,,,,
131,2016-01-06 12:00:00,,,,531.392,,531.392,,,,
132,2016-01-06 12:30:00,,,,534.694,,534.694,,,,
133,2016-01-06 13:00:00,,,,520.617,,520.617,,,,
134,2016-01-06 13:30:00,,,,466.923,,466.923,,,,
135,2016-01-06 14:00:00,,,,433.695,,433.695,,,,
136,2016-01-06 14:30:00,,,,335.032,,335.032,,,,
137,2016-01-06 15:00:00,,,,285.701,,285.701,,,,
138,2016-01-06 15:30:00,,,,236.37,,236.37,,,,
139,2016-01-06 16:00:00,,,,125.084,,125.084,,,,
140,2016-01-06 16:30:00,,,,68.951,,68.951,,,,
141,2016-01-06 17:00:00,,,,6.699,,6.699,,,,
142,2016-01-06 17:30:00,,,,0.0,,0.0,,,,
143,2016-01-06 18:00:00,,,,0.0,,0.0,,,,
144,2016-01-07 06:30:00,,,,0.0,,0.0,,,,
145,2016-01-07 07:00:00,,,,0.0,,0.0,,,,
146,2016-01-07 07:30:00,,,,18.196,,18.196,,,,
147,2016-01-07 08:00:00,,,,40.792,,40.792,,,,
148,2016-01-07 08:30:00,,,,139.329,,139.329,,,,
149,2016-01-07 09:00:00,,,,179.552,,179.552,,,,
150,2016-01-07 09:30:00,,,,301.672,,301.672,,,,
151,2016-01-07 10:00:00,,,,340.955,,340.955,,,,
152,2016-01-07 10:30:00,,,,444.46,,444.46,,,,
153,2016-01-07 11:00:00,,,,486.564,,486.564,,,,
154,2016-01-07 11:30:00,,,,528.667,,528.667,,,,
155,2016-01-07 12:00:00,,,,535.237,,535.237,,,,
156,2016-01-07 12:30:00,,,,538.784,,538.784,,,,
157,2016-01-07 13:00:00,,,,524.664,,524.664,,,,
158,2016-01-07 13:30:00,,,,471.208,,471.208,,,,
159,2016-01-07 14:00:00,,,,437.739,,437.739,,,,
160,2016-01-07 14:30:00,,,,340.251,,340.251,,,,
161,2016-01-07 15:00:00,,,,293.861,,293.861,,,,
162,2016-01-07 15:30:00,,,,176.591,,176.591,,,,
163,2016-01-07 16:00:00,,,,127.484,,127.484,,,,
164,2016-01-07 16:30:00,,,,36.893,,36.893,,,,
165,2016-01-07 17:00:00,,,,7.298,,7.298,,,,
166,2016-01-07 17:30:00,,,,0.0,,0.0,,,,
167,2016-01-07 18:00:00,,,,0.0,,0.0,,,,
168,2016-01-08 06:30:00,,,,0.0,,0.0,,,,
169,2016-01-08 07:00:00,,,,0.0,,0.0,,,,
170,2016-01-08 07:30:00,,,,11.75,,11.75,,,,
171,2016-01-08 08:00:00,,,,39.245,,39.245,,,,
172,2016-01-08 08:30:00,,,,138.544,,138.544,,,,
173,2016-01-08 09:00:00,,,,178.28,,178.28,,,,
174,2016-01-08 09:30:00,,,,299.795,,299.795,,,,
175,2016-01-08 10:00:00,,,,338.715,,338.715,,,,
176,2016-01-08 10:30:00,,,,441.284,,441.284,,,,
177,2016-01-08 11:00:00,,,,483.668,,483.668,,,,
178,2016-01-08 11:30:00,,,,526.052,,526.052,,,,
179,2016-01-08 12:00:00,,,,532.862,,532.862,,,,
180,2016-01-08 12:30:00,,,,535.478,,535.478,,,,
181,2016-01-08 13:00:00,,,,522.597,,522.597,,,,
182,2016-01-08 13:30:00,,,,468.751,,468.751,,,,
183,2016-01-08 14:00:00,,,,435.977,,435.977,,,,
184,2016-01-08 14:30:00,,,,394.014,,394.014,,,,
185,2016-01-08 15:00:00,,,,292.055,,292.055,,,,
186,2016-01-08 15:30:00,,,,238.533,,238.533,,,,
187,2016-01-08 16:00:00,,,,127.939,,127.939,,,,
